,ID,TARGET
10884,21728,1
10885,21729,1
10886,21731,0
10887,21732,0
10888,21737,0
10889,21741,0
10890,21743,0
10891,21744,0
10892,21745,1
10893,21747,0
10894,21748,0
10895,21751,0
10896,21752,0
10897,21754,1
10898,21755,0
10899,21758,1
10900,21759,0
10901,21762,1
10902,21763,1
10903,21767,0
10904,21768,0
10905,21771,0
10906,21772,1
10907,21773,0
10908,21774,0
10909,21775,0
10910,21777,1
10911,21778,0
10912,21779,1
10913,21781,0
10914,21782,0
10915,21784,1
10916,21785,0
10917,21787,1
10918,21793,1
10919,21795,0
10920,21796,0
10921,21798,0
10922,21802,1
10923,21803,0
10924,21804,0
10925,21805,0
10926,21807,0
10927,21810,0
10928,21819,0
10929,21821,0
10930,21825,0
10931,21829,0
10932,21830,0
10933,21831,0
10934,21832,0
10935,21833,1
10936,21835,0
10937,21836,1
10938,21837,0
10939,21840,0
10940,21841,0
10941,21843,0
10942,21846,0
10943,21848,0
10944,21849,0
10945,21851,0
10946,21852,0
10947,21854,1
10948,21856,0
10949,21860,0
10950,21865,0
10951,21866,0
10952,21868,1
10953,21869,0
10954,21871,0
10955,21873,0
10956,21874,0
10957,21876,0
10958,21878,0
10959,21879,0
10960,21881,1
10961,21882,1
10962,21883,0
10963,21884,0
10964,21889,0
10965,21890,0
10966,21891,0
10967,21892,0
10968,21894,0
10969,21895,1
10970,21896,0
10971,21899,0
10972,21900,0
10973,21901,0
10974,21902,0
10975,21904,1
10976,21907,0
10977,21908,1
10978,21911,1
10979,21914,0
10980,21915,0
10981,21916,0
10982,21917,1
10983,21920,1
10984,21922,0
10985,21923,0
10986,21924,0
10987,21925,0
10988,21927,0
10989,21928,0
10990,21931,0
10991,21933,0
10992,21935,1
10993,21936,0
10994,21938,0
10995,21941,1
10996,21944,0
10997,21949,0
10998,21950,0
10999,21951,0
11000,21954,0
11001,21956,0
11002,21962,0
11003,21963,1
11004,21965,0
11005,21966,0
11006,21970,1
11007,21972,0
11008,21974,0
11009,21975,0
11010,21977,1
11011,21978,0
11012,21979,0
11013,21980,0
11014,21983,0
11015,21986,0
11016,21993,0
11017,21994,0
11018,21997,0
11019,21998,0
11020,22000,1
11021,22001,0
11022,22002,0
11023,22004,0
11024,22007,0
11025,22012,0
11026,22014,0
11027,22015,0
11028,22017,0
11029,22019,0
11030,22020,0
11031,22021,1
11032,22022,0
11033,22023,0
11034,22024,1
11035,22026,0
11036,22029,1
11037,22030,0
11038,22031,0
11039,22032,0
11040,22034,0
11041,22035,0
11042,22041,0
11043,22042,0
11044,22043,0
11045,22045,1
11046,22047,1
11047,22048,0
11048,22049,0
11049,22052,0
11050,22053,1
11051,22056,0
11052,22058,1
11053,22061,0
11054,22067,1
11055,22068,0
11056,22072,0
11057,22077,0
11058,22082,0
11059,22084,0
11060,22088,0
11061,22091,0
11062,22096,1
11063,22097,0
11064,22098,0
11065,22099,0
11066,22101,0
11067,22102,0
11068,22104,0
11069,22105,1
11070,22109,0
11071,22112,1
11072,22118,1
11073,22119,0
11074,22120,1
11075,22121,0
11076,22122,0
11077,22123,0
11078,22126,0
11079,22127,0
11080,22128,1
11081,22134,0
11082,22136,1
11083,22138,0
11084,22139,0
11085,22140,0
11086,22142,1
11087,22143,0
11088,22145,0
11089,22146,0
11090,22148,0
11091,22150,0
11092,22155,1
11093,22157,0
11094,22158,0
11095,22160,0
11096,22161,0
11097,22162,0
11098,22163,0
11099,22164,0
11100,22165,1
11101,22166,0
11102,22167,0
11103,22168,1
11104,22169,0
11105,22170,0
11106,22176,1
11107,22178,1
11108,22179,0
11109,22180,0
11110,22181,0
11111,22183,1
11112,22184,0
11113,22186,0
11114,22187,0
11115,22193,0
11116,22195,0
11117,22196,0
11118,22197,0
11119,22199,0
11120,22200,1
11121,22202,0
11122,22203,0
11123,22206,0
11124,22207,0
11125,22208,1
11126,22209,0
11127,22213,0
11128,22214,0
11129,22216,0
11130,22217,0
11131,22218,0
11132,22219,0
11133,22220,0
11134,22224,1
11135,22227,1
11136,22228,0
11137,22229,0
11138,22230,0
11139,22231,0
11140,22233,1
11141,22236,0
11142,22237,0
11143,22241,1
11144,22243,1
11145,22244,0
11146,22246,0
11147,22247,0
11148,22248,1
11149,22250,0
11150,22251,0
11151,22252,0
11152,22254,0
11153,22258,0
11154,22259,0
11155,22262,0
11156,22263,0
11157,22264,0
11158,22265,0
11159,22266,0
11160,22267,0
11161,22268,1
11162,22270,0
11163,22271,0
11164,22273,0
11165,22274,1
11166,22281,0
11167,22283,1
11168,22285,0
11169,22286,0
11170,22287,0
11171,22288,0
11172,22289,0
11173,22301,0
11174,22303,0
11175,22305,1
11176,22306,0
11177,22308,0
11178,22310,1
11179,22311,0
11180,22312,0
11181,22313,0
11182,22315,1
11183,22316,0
11184,22317,0
11185,22318,0
11186,22321,0
11187,22328,0
11188,22329,0
11189,22330,1
11190,22331,1
11191,22332,0
11192,22335,1
11193,22336,1
11194,22340,0
11195,22341,0
11196,22342,0
11197,22343,1
11198,22344,0
11199,22345,0
11200,22347,0
11201,22348,0
11202,22349,0
11203,22350,0
11204,22353,0
11205,22354,0
11206,22355,1
11207,22356,1
11208,22358,1
11209,22359,0
11210,22361,0
11211,22362,0
11212,22363,0
11213,22365,0
11214,22367,1
11215,22370,1
11216,22372,0
11217,22375,1
11218,22377,0
11219,22378,0
11220,22380,0
11221,22381,1
11222,22382,0
11223,22384,0
11224,22387,0
11225,22388,1
11226,22390,0
11227,22391,1
11228,22394,1
11229,22403,0
11230,22404,1
11231,22406,0
11232,22407,0
11233,22412,1
11234,22413,0
11235,22415,0
11236,22418,0
11237,22420,0
11238,22421,0
11239,22423,0
11240,22425,0
11241,22426,0
11242,22428,0
11243,22431,0
11244,22434,0
11245,22436,0
11246,22440,0
11247,22446,1
11248,22447,0
11249,22450,0
11250,22452,0
11251,22453,0
11252,22454,0
11253,22455,0
11254,22456,0
11255,22457,0
11256,22458,0
11257,22459,0
11258,22460,1
11259,22461,1
11260,22463,0
11261,22465,0
11262,22467,0
11263,22469,0
11264,22472,0
11265,22478,0
11266,22479,0
11267,22483,0
11268,22485,0
11269,22486,0
11270,22487,1
11271,22490,0
11272,22493,0
11273,22494,0
11274,22497,0
11275,22498,0
11276,22501,1
11277,22502,0
11278,22503,1
11279,22506,1
11280,22508,0
11281,22513,0
11282,22514,0
11283,22518,0
11284,22521,0
11285,22522,0
11286,22524,0
11287,22526,0
11288,22528,0
11289,22535,1
11290,22536,0
11291,22537,1
11292,22541,0
11293,22542,0
11294,22543,1
11295,22544,1
11296,22545,1
11297,22546,0
11298,22547,0
11299,22548,0
11300,22550,1
11301,22552,0
11302,22554,1
11303,22556,1
11304,22557,0
11305,22559,0
11306,22560,0
11307,22561,0
11308,22563,1
11309,22565,0
11310,22566,0
11311,22568,0
11312,22570,1
11313,22571,0
11314,22572,0
11315,22575,1
11316,22576,0
11317,22577,0
11318,22578,1
11319,22581,0
11320,22582,0
11321,22584,0
11322,22585,0
11323,22588,0
11324,22591,0
11325,22592,0
11326,22593,1
11327,22594,0
11328,22595,0
11329,22596,1
11330,22598,0
11331,22599,0
11332,22600,0
11333,22602,0
11334,22603,0
11335,22607,0
11336,22611,0
11337,22613,0
11338,22614,0
11339,22615,1
11340,22616,0
11341,22617,0
11342,22618,1
11343,22619,0
11344,22620,1
11345,22621,1
11346,22623,0
11347,22624,1
11348,22626,1
11349,22627,1
11350,22628,1
11351,22632,0
11352,22633,0
11353,22635,0
11354,22637,0
11355,22638,0
11356,22640,0
11357,22641,0
11358,22642,0
11359,22643,0
11360,22647,0
11361,22649,1
11362,22650,0
11363,22652,0
11364,22653,0
11365,22658,1
11366,22659,0
11367,22665,1
11368,22668,0
11369,22669,1
11370,22674,0
11371,22676,0
11372,22677,0
11373,22678,0
11374,22681,0
11375,22686,0
11376,22688,0
11377,22689,0
11378,22691,0
11379,22692,0
11380,22693,1
11381,22694,1
11382,22695,1
11383,22699,0
11384,22700,0
11385,22701,0
11386,22702,0
11387,22705,1
11388,22707,1
11389,22708,0
11390,22711,0
11391,22712,0
11392,22716,1
11393,22717,0
11394,22720,0
11395,22721,0
11396,22722,0
11397,22723,1
11398,22724,0
11399,22726,0
11400,22731,0
11401,22732,0
11402,22734,1
11403,22735,0
11404,22736,1
11405,22738,1
11406,22740,0
11407,22741,0
11408,22744,1
11409,22747,0
11410,22748,1
11411,22749,0
11412,22751,0
11413,22752,0
11414,22754,0
11415,22756,0
11416,22758,1
11417,22759,0
11418,22760,0
11419,22762,0
11420,22763,1
11421,22764,0
11422,22766,1
11423,22767,0
11424,22768,0
11425,22771,0
11426,22773,0
11427,22775,0
11428,22776,0
11429,22784,0
11430,22786,0
11431,22789,0
11432,22790,0
11433,22792,0
11434,22794,0
11435,22799,0
11436,22800,0
11437,22805,1
11438,22806,0
11439,22809,1
11440,22810,1
11441,22817,0
11442,22819,0
11443,22820,0
11444,22822,0
11445,22823,0
11446,22824,1
11447,22830,0
11448,22831,1
11449,22838,0
11450,22840,0
11451,22843,0
11452,22846,0
11453,22847,0
11454,22848,1
11455,22849,0
11456,22855,0
11457,22856,0
11458,22857,0
11459,22858,0
11460,22863,0
11461,22866,0
11462,22867,0
11463,22868,1
11464,22870,0
11465,22871,0
11466,22874,0
11467,22875,0
11468,22878,0
11469,22884,0
11470,22891,0
11471,22892,0
11472,22893,1
11473,22895,0
11474,22896,0
11475,22897,0
11476,22898,0
11477,22900,0
11478,22902,0
11479,22903,0
11480,22904,0
11481,22905,0
11482,22906,0
11483,22909,1
11484,22910,0
11485,22912,1
11486,22913,0
11487,22915,0
11488,22916,0
11489,22917,0
11490,22919,1
11491,22925,0
11492,22928,0
11493,22930,0
11494,22932,1
11495,22933,0
11496,22934,0
11497,22936,1
11498,22939,0
11499,22941,1
11500,22944,0
11501,22946,0
11502,22949,1
11503,22951,0
11504,22954,0
11505,22955,0
11506,22957,1
11507,22958,0
11508,22959,0
11509,22960,0
11510,22962,0
11511,22965,0
11512,22967,1
11513,22972,0
11514,22975,0
11515,22976,0
11516,22977,0
11517,22978,0
11518,22983,0
11519,22984,0
11520,22990,0
11521,22994,1
11522,22996,1
11523,22998,0
11524,22999,1
11525,23003,0
11526,23004,0
11527,23005,1
11528,23008,0
11529,23009,1
11530,23010,0
11531,23011,1
11532,23017,0
11533,23018,0
11534,23021,0
11535,23023,0
11536,23024,0
11537,23025,0
11538,23027,0
11539,23028,0
11540,23029,0
11541,23030,1
11542,23033,0
11543,23035,0
11544,23040,0
11545,23042,0
11546,23043,0
11547,23044,0
11548,23045,1
11549,23047,0
11550,23052,0
11551,23054,1
11552,23055,1
11553,23056,1
11554,23057,0
11555,23062,0
11556,23066,0
11557,23070,0
11558,23074,0
11559,23075,1
11560,23076,0
11561,23079,0
11562,23080,1
11563,23081,1
11564,23082,0
11565,23083,0
11566,23085,0
11567,23086,0
11568,23088,0
11569,23093,1
11570,23094,0
11571,23096,0
11572,23097,0
11573,23098,0
11574,23100,0
11575,23104,0
11576,23106,0
11577,23113,1
11578,23114,1
11579,23116,0
11580,23118,0
11581,23120,0
11582,23121,1
11583,23126,0
11584,23127,0
11585,23128,0
11586,23131,0
11587,23132,0
11588,23133,0
11589,23137,0
11590,23138,1
11591,23139,1
11592,23141,0
11593,23142,0
11594,23143,0
11595,23144,0
11596,23147,0
11597,23153,1
11598,23157,0
11599,23161,0
11600,23163,0
11601,23164,0
11602,23167,0
11603,23169,1
11604,23171,0
11605,23173,0
11606,23175,0
11607,23177,0
11608,23178,0
11609,23179,0
11610,23183,0
11611,23184,0
11612,23185,0
11613,23186,0
11614,23187,0
11615,23188,0
11616,23190,1
11617,23191,1
11618,23192,0
11619,23194,1
11620,23196,0
11621,23198,1
11622,23200,0
11623,23201,1
11624,23205,1
11625,23207,0
11626,23208,0
11627,23209,0
11628,23210,0
11629,23212,0
11630,23213,0
11631,23216,0
11632,23217,0
11633,23218,0
11634,23221,1
11635,23222,1
11636,23223,0
11637,23224,1
11638,23225,0
11639,23227,0
11640,23229,0
11641,23234,0
11642,23238,0
11643,23240,0
11644,23246,0
11645,23247,0
11646,23250,1
11647,23251,0
11648,23253,0
11649,23254,0
11650,23255,0
11651,23256,0
11652,23257,0
11653,23258,0
11654,23259,0
11655,23260,0
11656,23261,0
11657,23264,0
11658,23265,0
11659,23266,0
11660,23267,1
11661,23268,0
11662,23270,0
11663,23271,0
11664,23276,0
11665,23277,1
11666,23279,0
11667,23280,0
11668,23281,0
11669,23285,0
11670,23288,0
11671,23290,0
11672,23291,0
11673,23292,1
11674,23293,0
11675,23294,1
11676,23297,0
11677,23299,0
11678,23300,0
11679,23303,0
11680,23304,0
11681,23306,1
11682,23308,0
11683,23309,0
11684,23310,0
11685,23311,0
11686,23317,1
11687,23322,0
11688,23323,1
11689,23324,1
11690,23325,0
11691,23326,0
11692,23331,0
11693,23334,0
11694,23335,1
11695,23336,0
11696,23337,0
11697,23338,0
11698,23339,0
11699,23341,0
11700,23342,0
11701,23343,0
11702,23344,1
11703,23346,0
11704,23347,0
11705,23348,1
11706,23351,0
11707,23355,0
11708,23356,0
11709,23358,0
11710,23361,0
11711,23362,0
11712,23364,0
11713,23368,0
11714,23370,1
11715,23372,1
11716,23375,0
11717,23378,0
11718,23379,0
11719,23382,1
11720,23385,0
11721,23386,0
11722,23387,0
11723,23390,1
11724,23391,0
11725,23393,1
11726,23394,0
11727,23398,0
11728,23399,0
11729,23401,1
11730,23405,0
11731,23406,0
11732,23408,0
11733,23410,0
11734,23413,0
11735,23414,0
11736,23415,0
11737,23418,0
11738,23420,0
11739,23422,0
11740,23425,1
11741,23427,0
11742,23428,0
11743,23429,1
11744,23430,0
11745,23432,0
11746,23433,0
11747,23434,0
11748,23435,1
11749,23436,0
11750,23437,1
11751,23438,0
11752,23441,0
11753,23443,0
11754,23449,1
11755,23450,1
11756,23452,0
11757,23453,0
11758,23454,0
11759,23455,1
11760,23456,0
11761,23458,0
11762,23461,0
11763,23462,0
11764,23463,1
11765,23465,0
11766,23469,0
11767,23470,0
11768,23472,0
11769,23478,0
11770,23480,0
11771,23484,0
11772,23485,0
11773,23486,1
11774,23488,1
11775,23489,0
11776,23492,0
11777,23493,1
11778,23494,0
11779,23495,0
11780,23496,1
11781,23497,0
11782,23500,0
11783,23501,0
11784,23502,0
11785,23504,1
11786,23506,0
11787,23507,1
11788,23508,0
11789,23513,1
11790,23514,1
11791,23515,0
11792,23521,0
11793,23522,0
11794,23524,0
11795,23525,0
11796,23527,0
11797,23532,0
11798,23536,0
11799,23537,0
11800,23539,0
11801,23540,0
11802,23541,0
11803,23542,0
11804,23548,0
11805,23549,0
11806,23551,0
11807,23552,0
11808,23554,0
11809,23555,0
11810,23556,0
11811,23559,0
11812,23560,0
11813,23561,0
11814,23563,0
11815,23564,1
11816,23570,1
11817,23571,0
11818,23574,1
11819,23575,1
11820,23577,0
11821,23580,0
11822,23584,1
11823,23586,1
11824,23588,1
11825,23592,0
11826,23593,0
11827,23594,0
11828,23595,1
11829,23596,0
11830,23598,0
11831,23601,0
11832,23603,0
11833,23604,0
11834,23608,0
11835,23609,0
11836,23614,0
11837,23616,0
11838,23617,0
11839,23620,0
11840,23622,1
11841,23623,0
11842,23624,0
11843,23625,1
11844,23629,1
11845,23632,0
11846,23633,0
11847,23637,0
11848,23638,0
11849,23639,0
11850,23645,1
11851,23649,0
11852,23650,0
11853,23653,0
11854,23654,0
11855,23656,1
11856,23658,0
11857,23659,1
11858,23663,0
11859,23665,0
11860,23667,0
11861,23671,0
11862,23675,0
11863,23677,0
11864,23679,1
11865,23680,0
11866,23681,0
11867,23682,1
11868,23683,0
11869,23685,0
11870,23686,0
11871,23687,0
11872,23690,0
11873,23692,0
11874,23693,1
11875,23696,0
11876,23697,0
11877,23698,0
11878,23700,0
11879,23701,0
11880,23702,0
11881,23703,0
11882,23704,0
11883,23705,0
11884,23706,0
11885,23707,1
11886,23708,0
11887,23712,0
11888,23713,0
11889,23715,0
11890,23720,0
11891,23721,0
11892,23722,1
11893,23724,0
11894,23725,0
11895,23727,0
11896,23728,0
11897,23729,1
11898,23731,1
11899,23735,0
11900,23740,1
11901,23742,0
11902,23743,0
11903,23745,1
11904,23746,0
11905,23748,0
11906,23750,1
11907,23751,0
11908,23755,1
11909,23759,0
11910,23760,1
11911,23761,1
11912,23762,0
11913,23764,0
11914,23765,1
11915,23766,0
11916,23767,0
11917,23768,1
11918,23769,0
11919,23771,0
11920,23772,0
11921,23773,0
11922,23775,0
11923,23777,0
11924,23779,1
11925,23780,0
11926,23782,0
11927,23783,0
11928,23784,0
11929,23785,0
11930,23787,0
11931,23789,0
11932,23790,0
11933,23791,1
11934,23792,0
11935,23794,0
11936,23799,0
11937,23800,1
11938,23803,0
11939,23804,0
11940,23805,0
11941,23809,0
11942,23811,0
11943,23813,0
11944,23814,0
11945,23816,0
11946,23818,0
11947,23821,0
11948,23822,1
11949,23827,0
11950,23829,0
11951,23831,0
11952,23833,1
11953,23834,0
11954,23839,0
11955,23840,1
11956,23843,0
11957,23845,0
11958,23846,0
11959,23849,1
11960,23850,1
11961,23854,0
11962,23857,0
11963,23859,0
11964,23860,0
11965,23861,0
11966,23863,0
11967,23867,0
11968,23868,0
11969,23869,0
11970,23871,0
11971,23873,0
11972,23877,0
11973,23878,1
11974,23879,0
11975,23881,0
11976,23883,0
11977,23885,0
11978,23886,0
11979,23887,0
11980,23889,0
11981,23890,0
11982,23891,1
11983,23895,0
11984,23896,1
11985,23898,1
11986,23899,0
11987,23900,0
11988,23902,0
11989,23904,0
11990,23906,0
11991,23908,1
11992,23910,0
11993,23915,0
11994,23917,1
11995,23918,0
11996,23922,0
11997,23924,0
11998,23926,1
11999,23929,0
12000,23934,0
12001,23936,0
12002,23941,1
12003,23942,0
12004,23944,0
12005,23945,0
12006,23947,0
12007,23948,1
12008,23951,0
12009,23953,0
12010,23955,0
12011,23957,0
12012,23959,0
12013,23962,0
12014,23963,0
12015,23966,0
12016,23970,1
12017,23971,1
12018,23972,0
12019,23976,0
12020,23978,0
12021,23981,0
12022,23983,0
12023,23984,0
12024,23985,0
12025,23986,0
12026,23988,0
12027,23990,1
12028,23991,0
12029,23992,0
12030,23993,1
12031,23994,1
12032,23995,1
12033,23996,0
12034,23997,0
12035,24000,1
12036,24001,1
12037,24005,0
12038,24007,0
12039,24010,0
12040,24014,1
12041,24015,0
12042,24017,1
12043,24019,1
12044,24020,0
12045,24022,0
12046,24023,0
12047,24025,1
12048,24026,0
12049,24027,0
12050,24028,0
12051,24030,0
12052,24033,0
12053,24034,0
12054,24036,0
12055,24039,0
12056,24040,1
12057,24043,0
12058,24044,0
12059,24047,1
12060,24048,1
12061,24052,1
12062,24054,1
12063,24056,0
12064,24058,0
12065,24060,0
12066,24061,0
12067,24067,0
12068,24068,1
12069,24072,1
12070,24073,0
12071,24075,0
12072,24076,0
12073,24080,0
12074,24081,0
12075,24082,0
12076,24083,0
12077,24085,0
12078,24086,0
12079,24091,1
12080,24094,0
12081,24095,1
12082,24098,0
12083,24099,0
12084,24100,0
12085,24104,1
12086,24105,1
12087,24106,1
12088,24111,1
12089,24113,1
12090,24115,1
12091,24117,1
12092,24119,0
12093,24120,0
12094,24121,0
12095,24122,0
12096,24127,0
12097,24128,0
12098,24140,0
12099,24145,0
12100,24149,0
12101,24150,0
12102,24151,0
12103,24153,0
12104,24155,0
12105,24156,0
12106,24157,0
12107,24158,0
12108,24159,0
12109,24163,0
12110,24166,0
12111,24169,0
12112,24173,0
12113,24174,0
12114,24178,0
12115,24180,0
12116,24183,0
12117,24187,0
12118,24189,1
12119,24192,1
12120,24193,0
12121,24197,0
12122,24198,0
12123,24199,0
12124,24200,0
12125,24201,1
12126,24203,0
12127,24205,0
12128,24207,0
12129,24208,0
12130,24218,1
12131,24220,0
12132,24224,1
12133,24226,0
12134,24230,1
12135,24232,0
12136,24236,0
12137,24237,0
12138,24238,0
12139,24242,1
12140,24249,1
12141,24250,0
12142,24251,0
12143,24255,0
12144,24256,0
12145,24258,0
12146,24263,0
12147,24264,1
12148,24265,0
12149,24266,0
12150,24268,1
12151,24272,0
12152,24273,0
12153,24274,1
12154,24275,1
12155,24279,0
12156,24280,0
12157,24283,0
12158,24284,0
12159,24287,0
12160,24288,0
12161,24289,0
12162,24291,0
12163,24293,0
12164,24294,0
12165,24297,1
12166,24298,0
12167,24299,0
12168,24301,0
12169,24302,0
12170,24303,0
12171,24304,0
12172,24305,0
12173,24306,1
12174,24308,0
12175,24309,0
12176,24310,0
12177,24311,1
12178,24313,0
12179,24315,0
12180,24316,0
12181,24318,0
12182,24319,0
12183,24323,0
12184,24325,1
12185,24326,0
12186,24327,0
12187,24328,0
12188,24329,0
12189,24330,0
12190,24331,0
12191,24332,1
12192,24339,0
12193,24340,0
12194,24341,0
12195,24342,0
12196,24343,0
12197,24344,0
12198,24345,1
12199,24349,0
12200,24351,0
12201,24358,0
12202,24360,0
12203,24363,0
12204,24367,0
12205,24369,0
12206,24370,0
12207,24371,0
12208,24373,1
12209,24374,0
12210,24379,0
12211,24380,0
12212,24381,0
12213,24383,0
12214,24385,0
12215,24386,1
12216,24387,0
12217,24388,0
12218,24389,0
12219,24391,0
12220,24392,0
12221,24393,0
12222,24394,0
12223,24395,1
12224,24396,0
12225,24397,0
12226,24398,0
12227,24399,0
12228,24400,1
12229,24403,1
12230,24404,0
12231,24405,0
12232,24406,0
12233,24407,0
12234,24409,0
12235,24411,0
12236,24412,0
12237,24413,0
12238,24415,0
12239,24418,0
12240,24419,0
12241,24422,0
12242,24423,1
12243,24424,0
12244,24425,0
12245,24428,0
12246,24429,0
12247,24430,1
12248,24432,0
12249,24433,0
12250,24434,1
12251,24436,0
12252,24437,0
12253,24438,0
12254,24439,0
12255,24440,0
12256,24441,0
12257,24443,0
12258,24444,0
12259,24446,0
12260,24448,0
12261,24449,0
12262,24450,0
12263,24451,0
12264,24457,0
12265,24458,0
12266,24460,0
12267,24463,0
12268,24464,0
12269,24466,0
12270,24467,0
12271,24469,0
12272,24472,0
12273,24474,0
12274,24477,0
12275,24478,0
12276,24480,0
12277,24481,0
12278,24482,0
12279,24485,1
12280,24487,0
12281,24490,0
12282,24491,0
12283,24493,1
12284,24494,0
12285,24497,0
12286,24498,0
12287,24500,1
12288,24502,1
12289,24503,0
12290,24504,1
12291,24506,1
12292,24507,0
12293,24511,0
12294,24520,0
12295,24525,0
12296,24527,0
12297,24528,0
12298,24530,0
12299,24532,0
12300,24537,1
12301,24538,0
12302,24539,0
12303,24541,0
12304,24544,0
12305,24547,1
12306,24554,1
12307,24555,0
12308,24556,0
12309,24559,1
12310,24563,0
12311,24565,0
12312,24566,0
12313,24568,1
12314,24571,0
12315,24575,0
12316,24576,0
12317,24577,0
12318,24578,0
12319,24580,1
12320,24583,1
12321,24584,0
12322,24585,0
12323,24588,0
12324,24590,0
12325,24592,1
12326,24595,0
12327,24597,0
12328,24600,0
12329,24601,0
12330,24602,0
12331,24607,1
12332,24613,1
12333,24615,0
12334,24617,0
12335,24620,0
12336,24624,1
12337,24626,1
12338,24627,1
12339,24629,0
12340,24632,0
12341,24640,0
12342,24641,0
12343,24643,1
12344,24644,0
12345,24646,1
12346,24647,1
12347,24648,1
12348,24652,0
12349,24655,0
12350,24657,0
12351,24659,0
12352,24662,0
12353,24664,0
12354,24668,0
12355,24671,0
12356,24673,0
12357,24674,0
12358,24675,0
12359,24677,0
12360,24679,0
12361,24682,1
12362,24683,0
12363,24685,1
12364,24686,0
12365,24688,1
12366,24690,0
12367,24691,0
12368,24694,1
12369,24695,0
12370,24697,0
12371,24699,1
12372,24700,0
12373,24701,0
12374,24702,0
12375,24703,0
12376,24704,0
12377,24705,0
12378,24706,1
12379,24707,0
12380,24708,0
12381,24711,1
12382,24712,0
12383,24713,0
12384,24714,0
12385,24715,0
12386,24717,0
12387,24718,1
12388,24719,1
12389,24721,1
12390,24722,0
12391,24723,0
12392,24726,0
12393,24727,0
12394,24729,1
12395,24732,0
12396,24733,0
12397,24734,0
12398,24735,0
12399,24737,0
12400,24739,0
12401,24744,0
12402,24745,0
12403,24746,0
12404,24748,0
12405,24751,0
12406,24752,0
12407,24753,1
12408,24755,0
12409,24756,0
12410,24758,0
12411,24759,0
12412,24760,0
12413,24763,0
12414,24764,1
12415,24766,1
12416,24768,0
12417,24770,1
12418,24771,1
12419,24772,0
12420,24773,0
12421,24777,0
12422,24778,0
12423,24782,0
12424,24785,0
12425,24792,0
12426,24793,0
12427,24798,1
12428,24799,1
12429,24800,0
12430,24802,1
12431,24803,0
12432,24804,0
12433,24806,0
12434,24807,0
12435,24808,0
12436,24810,0
12437,24812,0
12438,24813,0
12439,24816,0
12440,24817,0
12441,24819,0
12442,24822,0
12443,24826,0
12444,24828,0
12445,24829,0
12446,24832,0
12447,24833,0
12448,24834,0
12449,24835,1
12450,24839,0
12451,24841,0
12452,24844,0
12453,24845,0
12454,24846,0
12455,24847,0
12456,24848,0
12457,24849,1
12458,24850,1
12459,24851,0
12460,24852,0
12461,24857,0
12462,24858,1
12463,24861,0
12464,24862,0
12465,24863,0
12466,24865,1
12467,24867,1
12468,24869,0
12469,24871,1
12470,24873,0
12471,24876,0
12472,24877,1
12473,24878,0
12474,24879,0
12475,24880,0
12476,24881,0
12477,24882,0
12478,24885,0
12479,24886,0
12480,24887,0
12481,24888,0
12482,24891,0
12483,24892,0
12484,24893,0
12485,24896,0
12486,24897,1
12487,24898,0
12488,24901,0
12489,24904,0
12490,24906,1
12491,24907,0
12492,24909,1
12493,24912,0
12494,24914,0
12495,24915,0
12496,24916,0
12497,24917,0
12498,24918,0
12499,24919,0
12500,24921,1
12501,24928,1
12502,24930,0
12503,24932,0
12504,24933,0
12505,24935,1
12506,24937,0
12507,24938,0
12508,24941,0
12509,24942,0
12510,24945,0
12511,24946,1
12512,24948,0
12513,24950,0
12514,24953,0
12515,24958,0
12516,24959,0
12517,24960,0
12518,24963,0
12519,24965,0
12520,24967,1
12521,24968,0
12522,24971,0
12523,24974,0
12524,24975,0
12525,24976,1
12526,24978,0
12527,24981,1
12528,24982,0
12529,24983,0
12530,24988,1
12531,24990,0
12532,24991,0
12533,24992,0
12534,24993,0
12535,24996,0
12536,24998,0
12537,24999,0
12538,25000,0
12539,25003,0
12540,25005,0
12541,25006,0
12542,25008,0
12543,25010,1
12544,25011,1
12545,25012,0
12546,25014,1
12547,25016,1
12548,25017,0
12549,25023,1
12550,25024,0
12551,25025,0
12552,25031,1
12553,25032,1
12554,25033,0
12555,25035,1
12556,25038,0
12557,25039,0
12558,25040,0
12559,25042,1
12560,25044,0
12561,25045,0
12562,25046,0
12563,25051,1
12564,25054,0
12565,25056,0
12566,25057,0
12567,25058,1
12568,25059,0
12569,25063,1
12570,25068,0
12571,25075,0
12572,25077,0
12573,25087,0
12574,25089,0
12575,25091,1
12576,25092,0
12577,25093,0
12578,25094,0
12579,25096,0
12580,25098,0
12581,25099,1
12582,25104,0
12583,25105,0
12584,25107,0
12585,25111,0
12586,25114,0
12587,25116,0
12588,25117,0
12589,25121,0
12590,25122,1
12591,25123,1
12592,25129,0
12593,25131,0
12594,25132,0
12595,25133,0
12596,25136,0
12597,25137,0
12598,25138,0
12599,25141,0
12600,25145,0
12601,25146,0
12602,25147,0
12603,25148,1
12604,25150,0
12605,25152,0
12606,25153,0
12607,25156,0
12608,25159,0
12609,25160,1
12610,25162,0
12611,25164,0
12612,25165,0
12613,25166,1
12614,25167,0
12615,25168,0
12616,25170,0
12617,25171,1
12618,25172,0
12619,25173,1
12620,25175,0
12621,25177,0
12622,25183,0
12623,25184,0
12624,25189,1
12625,25190,0
12626,25193,0
12627,25195,0
12628,25198,0
12629,25200,0
12630,25204,0
12631,25208,1
